@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric

@data
557,'2023/04/30 03:03:14:768',3,82,145,143,251,46,73,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
558,'2023/04/30 03:03:14:773',3,82,144,143,251,46,73,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
559,'2023/04/30 03:03:14:791',3,82,144,143,251,46,73,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
560,'2023/04/30 03:03:14:806',3,84,145,142,251,46,73,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
561,'2023/04/30 03:03:14:823',3,84,144,142,251,46,72,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
562,'2023/04/30 03:03:14:839',3,83,145,143,251,46,72,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
563,'2023/04/30 03:03:14:856',3,85,145,143,251,46,72,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
564,'2023/04/30 03:03:14:873',3,85,144,143,251,46,72,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
565,'2023/04/30 03:03:14:889',3,85,145,143,251,46,72,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
566,'2023/04/30 03:03:14:906',3,86,145,144,251,46,72,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
567,'2023/04/30 03:03:14:924',3,85,145,146,251,46,73,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
568,'2023/04/30 03:03:14:939',3,84,146,145,251,46,73,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
569,'2023/04/30 03:03:14:956',3,83,145,145,251,47,72,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
570,'2023/04/30 03:03:14:973',3,82,147,145,251,47,72,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
571,'2023/04/30 03:03:14:999',3,82,147,145,251,46,72,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
572,'2023/04/30 03:03:15:006',3,81,146,144,251,46,73,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
573,'2023/04/30 03:03:15:023',3,80,147,144,251,46,73,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
574,'2023/04/30 03:03:15:039',3,82,147,144,251,46,73,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
575,'2023/04/30 03:03:15:056',3,82,146,144,251,46,73,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
576,'2023/04/30 03:03:15:073',3,83,147,144,251,46,73,0.189993,0.835215,0.656246,0.284313,0.735099,0.279167,0.882647,0.654488
577,'2023/04/30 03:03:33:509',4,72,95,151,231,66,89,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
578,'2023/04/30 03:03:33:530',4,74,93,151,231,66,89,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
579,'2023/04/30 03:03:33:542',4,76,90,151,231,67,88,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
580,'2023/04/30 03:03:33:557',4,76,94,151,231,66,88,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
581,'2023/04/30 03:03:33:574',4,77,91,151,231,66,88,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
582,'2023/04/30 03:03:33:590',4,77,95,151,231,66,88,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
583,'2023/04/30 03:03:33:608',4,76,98,151,231,66,87,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
584,'2023/04/30 03:03:33:624',4,75,94,151,232,66,87,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
585,'2023/04/30 03:03:33:641',4,77,98,151,232,66,87,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
586,'2023/04/30 03:03:33:657',4,78,96,151,232,66,87,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
587,'2023/04/30 03:03:33:680',4,75,97,151,232,66,87,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
588,'2023/04/30 03:03:33:691',4,75,94,151,232,66,86,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
589,'2023/04/30 03:03:33:711',4,76,89,151,232,66,86,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
590,'2023/04/30 03:03:33:724',4,75,92,151,232,66,86,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
591,'2023/04/30 03:03:33:744',4,75,95,151,232,66,85,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
592,'2023/04/30 03:03:33:757',4,73,94,151,231,66,85,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
593,'2023/04/30 03:03:33:786',4,73,99,151,231,66,85,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
594,'2023/04/30 03:03:33:791',4,73,96,151,231,66,84,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
595,'2023/04/30 03:03:33:810',4,75,99,151,231,66,84,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
596,'2023/04/30 03:03:33:824',4,78,98,151,231,66,84,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
597,'2023/04/30 03:03:33:843',4,77,99,151,231,66,84,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
598,'2023/04/30 03:03:33:860',4,75,102,151,231,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
599,'2023/04/30 03:03:33:880',4,74,99,151,230,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
600,'2023/04/30 03:03:33:891',4,76,97,152,230,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
601,'2023/04/30 03:03:33:907',4,78,100,151,230,66,82,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
602,'2023/04/30 03:03:33:934',4,77,97,151,230,66,82,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
603,'2023/04/30 03:03:33:940',4,78,99,151,230,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
604,'2023/04/30 03:03:33:966',4,76,100,151,230,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
605,'2023/04/30 03:03:33:974',4,73,99,151,230,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
606,'2023/04/30 03:03:33:991',4,72,99,152,230,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
607,'2023/04/30 03:03:34:007',4,71,97,152,230,66,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
608,'2023/04/30 03:03:34:026',4,69,99,152,230,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
609,'2023/04/30 03:03:34:041',4,71,101,152,230,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
610,'2023/04/30 03:03:34:065',4,71,96,152,230,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
611,'2023/04/30 03:03:34:074',4,72,97,152,230,66,78,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
612,'2023/04/30 03:03:34:090',4,74,92,151,230,66,77,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
613,'2023/04/30 03:03:34:115',4,75,90,152,230,66,77,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
614,'2023/04/30 03:03:34:124',4,76,92,152,231,66,77,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
615,'2023/04/30 03:03:34:142',4,77,90,152,230,66,76,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
616,'2023/04/30 03:03:34:158',4,79,91,152,230,66,76,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
617,'2023/04/30 03:03:34:181',4,78,93,151,230,66,75,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
618,'2023/04/30 03:03:34:192',4,76,92,152,229,66,74,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
619,'2023/04/30 03:03:34:208',4,76,93,152,229,66,73,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
620,'2023/04/30 03:03:34:224',4,76,90,152,229,66,73,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
621,'2023/04/30 03:03:34:242',4,75,91,152,229,66,72,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
622,'2023/04/30 03:03:34:257',4,75,91,152,229,66,71,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
623,'2023/04/30 03:03:34:274',4,76,87,152,229,66,71,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
624,'2023/04/30 03:03:34:291',4,78,90,152,229,66,70,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
625,'2023/04/30 03:03:34:309',4,80,93,152,229,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
626,'2023/04/30 03:03:34:324',4,80,87,152,229,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
627,'2023/04/30 03:03:34:343',4,81,89,152,229,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
628,'2023/04/30 03:03:34:359',4,80,82,152,229,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
629,'2023/04/30 03:03:34:374',4,80,83,152,229,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
630,'2023/04/30 03:03:34:391',4,78,82,152,229,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
631,'2023/04/30 03:03:34:409',4,78,84,152,230,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
632,'2023/04/30 03:03:34:424',4,79,92,152,230,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
633,'2023/04/30 03:03:34:443',4,77,98,152,230,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
634,'2023/04/30 03:03:34:458',4,75,99,152,230,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
635,'2023/04/30 03:03:34:478',4,75,102,152,230,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
636,'2023/04/30 03:03:34:490',4,75,96,152,230,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
637,'2023/04/30 03:03:34:510',4,75,100,152,230,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
638,'2023/04/30 03:03:34:523',4,74,98,152,230,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
639,'2023/04/30 03:03:34:540',4,74,98,152,231,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
640,'2023/04/30 03:03:34:557',4,75,99,152,230,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
641,'2023/04/30 03:03:34:576',4,74,95,152,231,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
642,'2023/04/30 03:03:34:590',4,75,100,152,231,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
643,'2023/04/30 03:03:34:607',4,75,100,152,231,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
644,'2023/04/30 03:03:34:624',4,74,98,152,231,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
645,'2023/04/30 03:03:34:641',4,73,100,152,231,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
646,'2023/04/30 03:03:34:662',4,75,95,152,231,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
647,'2023/04/30 03:03:34:674',4,75,96,152,232,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
648,'2023/04/30 03:03:34:691',4,77,96,152,232,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
649,'2023/04/30 03:03:34:717',4,76,91,152,232,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
650,'2023/04/30 03:03:34:724',4,74,94,152,232,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
651,'2023/04/30 03:03:34:749',4,73,93,152,232,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
652,'2023/04/30 03:03:34:757',4,75,93,152,232,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
653,'2023/04/30 03:03:34:782',4,74,96,152,232,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
654,'2023/04/30 03:03:34:791',4,72,96,152,232,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
655,'2023/04/30 03:03:34:817',4,75,96,152,233,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
656,'2023/04/30 03:03:34:825',4,74,96,152,233,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
657,'2023/04/30 03:03:34:851',4,73,93,152,233,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
658,'2023/04/30 03:03:34:857',4,73,97,152,233,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
659,'2023/04/30 03:03:34:885',4,75,91,152,233,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
660,'2023/04/30 03:03:34:890',4,74,96,152,233,66,68,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
661,'2023/04/30 03:03:34:914',4,75,98,152,233,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
662,'2023/04/30 03:03:34:927',4,76,94,152,233,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
663,'2023/04/30 03:03:34:951',4,78,96,152,233,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
664,'2023/04/30 03:03:34:957',4,76,96,152,233,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
665,'2023/04/30 03:03:34:978',4,74,95,152,233,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
666,'2023/04/30 03:03:34:992',4,75,96,152,233,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
667,'2023/04/30 03:03:35:014',4,75,90,152,233,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
668,'2023/04/30 03:03:35:023',4,73,92,152,233,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
669,'2023/04/30 03:03:35:048',4,71,96,152,233,66,69,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
670,'2023/04/30 03:03:35:057',4,72,93,152,233,66,70,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
671,'2023/04/30 03:03:35:082',4,73,93,152,233,66,70,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
672,'2023/04/30 03:03:35:090',4,73,92,153,233,66,70,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
673,'2023/04/30 03:03:35:118',4,71,88,152,233,66,70,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
674,'2023/04/30 03:03:35:124',4,70,89,152,233,66,71,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
675,'2023/04/30 03:03:35:149',4,72,89,152,233,66,71,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
676,'2023/04/30 03:03:35:158',4,72,93,152,233,66,71,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
677,'2023/04/30 03:03:35:184',4,71,91,152,233,66,71,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
678,'2023/04/30 03:03:35:191',4,72,89,152,233,66,72,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
679,'2023/04/30 03:03:35:213',4,73,90,152,233,66,72,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
680,'2023/04/30 03:03:35:224',4,76,94,153,233,66,72,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
681,'2023/04/30 03:03:35:249',4,78,94,153,233,66,72,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
682,'2023/04/30 03:03:35:257',4,78,95,153,233,66,72,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
683,'2023/04/30 03:03:35:279',4,75,98,153,233,66,73,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
684,'2023/04/30 03:03:35:291',4,73,97,153,233,66,73,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
685,'2023/04/30 03:03:35:314',4,73,99,153,233,66,73,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
686,'2023/04/30 03:03:35:326',4,73,96,153,233,67,74,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
687,'2023/04/30 03:03:35:341',4,72,94,153,233,67,74,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
688,'2023/04/30 03:03:35:358',4,73,97,153,232,66,74,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
689,'2023/04/30 03:03:35:374',4,75,92,153,232,66,74,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
690,'2023/04/30 03:03:35:391',4,77,91,153,232,66,75,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
691,'2023/04/30 03:03:35:408',4,77,91,153,232,66,75,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
692,'2023/04/30 03:03:35:424',4,76,91,153,232,66,75,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
693,'2023/04/30 03:03:35:441',4,77,95,153,232,66,76,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
694,'2023/04/30 03:03:35:457',4,78,95,153,232,66,76,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
695,'2023/04/30 03:03:35:474',4,77,96,153,232,66,76,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
696,'2023/04/30 03:03:35:492',4,78,95,153,232,66,77,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
697,'2023/04/30 03:03:35:508',4,77,93,153,232,67,77,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
698,'2023/04/30 03:03:35:524',4,76,91,153,232,66,77,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
699,'2023/04/30 03:03:35:542',4,74,91,153,232,66,78,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
700,'2023/04/30 03:03:35:556',4,75,88,153,232,66,78,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
701,'2023/04/30 03:03:35:576',4,76,87,153,232,66,78,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
702,'2023/04/30 03:03:35:590',4,75,88,153,232,66,78,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
703,'2023/04/30 03:03:35:609',4,75,87,153,232,66,78,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
704,'2023/04/30 03:03:35:624',4,78,92,153,233,66,78,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
705,'2023/04/30 03:03:35:643',4,78,90,153,233,66,78,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
706,'2023/04/30 03:03:35:660',4,76,87,153,233,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
707,'2023/04/30 03:03:35:676',4,75,88,153,233,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
708,'2023/04/30 03:03:35:694',4,75,89,153,233,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
709,'2023/04/30 03:03:35:712',4,77,88,153,233,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
710,'2023/04/30 03:03:35:725',4,77,87,153,233,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
711,'2023/04/30 03:03:35:740',4,77,83,153,233,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
712,'2023/04/30 03:03:35:756',4,76,85,153,234,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
713,'2023/04/30 03:03:35:780',4,75,87,153,234,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
714,'2023/04/30 03:03:35:790',4,77,88,153,234,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
715,'2023/04/30 03:03:35:810',4,77,88,153,234,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
716,'2023/04/30 03:03:35:824',4,77,89,153,234,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
717,'2023/04/30 03:03:35:847',4,76,94,153,234,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
718,'2023/04/30 03:03:35:857',4,77,92,153,234,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
719,'2023/04/30 03:03:35:882',4,76,94,153,234,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
720,'2023/04/30 03:03:35:891',4,73,98,153,235,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
721,'2023/04/30 03:03:35:912',4,73,95,153,235,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
722,'2023/04/30 03:03:35:924',4,72,97,153,235,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
723,'2023/04/30 03:03:35:948',4,74,97,153,235,66,79,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
724,'2023/04/30 03:03:35:959',4,72,95,153,235,66,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
725,'2023/04/30 03:03:35:981',4,74,96,153,235,66,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
726,'2023/04/30 03:03:35:992',4,75,94,153,235,66,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
727,'2023/04/30 03:03:36:008',4,73,97,153,235,66,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
728,'2023/04/30 03:03:36:024',4,72,97,153,235,67,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
729,'2023/04/30 03:03:36:042',4,72,98,153,235,67,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
730,'2023/04/30 03:03:36:056',4,71,102,153,235,67,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
731,'2023/04/30 03:03:36:075',4,72,100,153,235,66,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
732,'2023/04/30 03:03:36:091',4,72,100,153,235,66,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
733,'2023/04/30 03:03:36:109',4,74,101,153,235,66,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
734,'2023/04/30 03:03:36:124',4,74,97,153,235,66,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
735,'2023/04/30 03:03:36:141',4,74,96,153,235,66,80,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
736,'2023/04/30 03:03:36:159',4,72,96,153,235,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
737,'2023/04/30 03:03:36:174',4,73,96,153,235,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
738,'2023/04/30 03:03:36:191',4,75,98,153,235,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
739,'2023/04/30 03:03:36:208',4,77,98,153,235,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
740,'2023/04/30 03:03:36:224',4,77,99,153,235,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
741,'2023/04/30 03:03:36:242',4,77,101,153,235,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
742,'2023/04/30 03:03:36:257',4,77,101,153,235,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
743,'2023/04/30 03:03:36:274',4,80,99,153,235,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
744,'2023/04/30 03:03:36:299',4,79,96,153,235,66,81,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
745,'2023/04/30 03:03:36:307',4,76,94,153,235,66,82,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
746,'2023/04/30 03:03:36:331',4,75,96,153,235,66,82,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
